game_id,season,prediction_id,model_version,feature_version,blend_version,generated_at,feature_team_weight,feature_market_total,feature_vegas_spread,feature_away_team_elo,feature_home_team_elo,feature_pitcher_weight,feature_away_pitcher_elo,feature_home_pitcher_elo,feature_away_combined_elo,feature_home_combined_elo,feature_away_pitcher_source,feature_home_pitcher_source,feature_injury_model_source,feature_season_sample_games,feature_situational_context,feature_baseline_model_total,feature_context_weight_scale,feature_baseline_model_spread,feature_season_progress_scale,feature_away_pitcher_confidence,feature_historical_context_away,feature_historical_context_home,feature_home_pitcher_confidence,feature_injury_total_adjustment,feature_context_total_adjustment,feature_odds_market_availability,feature_context_spread_adjustment,feature_historical_context_weight,feature_injury_total_model_source,feature_injury_spread_model_source,feature_historical_context_available,feature_away_probable_pitcher_espn_id,feature_home_probable_pitcher_espn_id,feature_probable_pitcher_total_adjustment,feature_probable_pitcher_spread_adjustment,feature_away_probable_pitcher_injury_status,feature_historical_context_total_adjustment,feature_home_probable_pitcher_injury_status,feature_historical_context_spread_adjustment,feature_situational_context_total_adjustment,feature_situational_context_spread_adjustment,output_market_total,output_market_spread,output_predicted_total,output_win_probability,output_confidence_score,output_predicted_spread,output_blended_predicted_total,output_baseline_predicted_total,output_blended_predicted_spread,output_baseline_predicted_spread,actual_away_score,actual_home_score,actual_actual_total,actual_actual_spread,actual_actual_home_win,error_log_loss,error_brier_score,error_total_error,error_spread_error,error_winner_correct,error_baseline_log_loss,error_calibrated_log_loss,error_baseline_brier_score,error_win_probability_error,error_active_win_probability,error_calibrated_brier_score,error_baseline_win_probability,error_calibrated_win_probability,error_active_win_probability_source,error_baseline_win_probability_error,error_calibrated_win_probability_error,error_calibration_beats_baseline_brier,error_calibration_beats_baseline_log_loss,market_market_spread,market_market_spread_error,market_model_beats_market_spread
2698,2025,9148,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1469,1533,0.4,1486.7,1515,1476.1,1525.8,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.171,""home_fatigue"":0.247,""total_adjustment"":0.09,""spread_adjustment"":-0.02},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.09,""spread_adjustment"":-0.02}",6.1,1,-0.4,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.1,-3.66,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-2.32,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.09,-0.02,,,6.1,0.486,51.4,-0.4,6.1,6.1,-0.4,-0.4,15,3,18,-12,0,0.67334455326377,0.2401,11.9,11.6,1,0.67334455326377,,0.2401,0.49,0.49,,0.49,,baseline,0.49,,,,,,
2850,2025,9188,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1449,1450,0.4,1484.9,1493.3,1463.4,1467.3,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.306,""home_fatigue"":0.035,""total_adjustment"":0.08,""spread_adjustment"":0.08},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.08,""spread_adjustment"":0.08}",5.7,1,5.5,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-3.67,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",4.47,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.08,0.08,,,5.7,0.687,68.7,5.5,5.7,5.7,5.5,5.5,10,7,17,-3,0,1.1711829815029,0.4761,11.3,8.5,0,1.1711829815029,,0.4761,0.69,0.69,,0.69,,baseline,0.69,,,,,,
3160,2025,9189,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1574,1490,0.4,1517.2,1502.4,1551.3,1495,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.361,""home_fatigue"":0.304,""total_adjustment"":0.15,""spread_adjustment"":0.02},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.15,""spread_adjustment"":0.02}",6.4,1,0.3,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-3.8,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.83,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.15,0.02,,,6.4,0.511,51.1,0.3,6.4,6.4,0.3,0.3,4,5,9,1,1,0.67334455326377,0.2401,2.6,0.7,1,0.67334455326377,,0.2401,0.49,0.51,,0.51,,baseline,0.49,,,,,,
3293,2025,9190,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1571,1560,0.4,1527.7,1527.2,1553.7,1546.9,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.234,""home_fatigue"":0,""total_adjustment"":0.05,""spread_adjustment"":0.07},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.05,""spread_adjustment"":0.07}",6.6,1,1,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-3.87,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.26,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.05,0.07,,,6.6,0.536,53.6,1,6.6,6.6,1,1,4,8,12,4,1,0.61618613942382,0.2116,5.4,3,1,0.61618613942382,,0.2116,0.46,0.54,,0.54,,baseline,0.46,,,,,,
3425,2025,9191,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1534,1436,0.4,1525.7,1493.5,1530.7,1459,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.008,""home_fatigue"":0.172,""total_adjustment"":0.04,""spread_adjustment"":-0.05},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.04,""spread_adjustment"":-0.05}",6,1,-2.9,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-3.43,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-2.02,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.04,-0.05,,,6,0.398,60.2,-2.9,6,6,-2.9,-2.9,2,6,8,4,1,0.91629073187415,0.36,2,6.9,0,0.91629073187415,,0.36,0.6,0.4,,0.4,,baseline,0.6,,,,,,
4354,2025,9192,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1577,1503,0.4,1505.6,1504.5,1548.4,1503.6,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.236,""home_fatigue"":0.044,""total_adjustment"":0.06,""spread_adjustment"":0.06},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.06,""spread_adjustment"":0.06}",4.4,1,1.2,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-5.54,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.32,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.06,0.06,,,4.4,0.543,54.3,1.2,4.4,4.4,1.2,1.2,1,7,8,6,1,0.61618613942382,0.2116,3.6,4.8,1,0.61618613942382,,0.2116,0.46,0.54,,0.54,,baseline,0.46,,,,,,
4011,2025,9193,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1501,1490,0.4,1486.6,1516.8,1495.2,1500.7,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.061,""home_fatigue"":0.247,""total_adjustment"":0.07,""spread_adjustment"":-0.06},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.07,""spread_adjustment"":-0.06}",5.1,1,2,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-4.46,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.18,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.07,-0.06,,,5.1,0.571,57.1,2,5.1,5.1,2,2,2,1,3,-1,0,0.84397007029453,0.3249,2.1,3,0,0.84397007029453,,0.3249,0.57,0.57,,0.57,,baseline,0.57,,,,,,
4189,2025,9194,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1557,1487,0.4,1506,1498.7,1536.6,1491.7,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.03,""home_fatigue"":0.247,""total_adjustment"":0.06,""spread_adjustment"":-0.07},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.06,""spread_adjustment"":-0.07}",5.3,1,0.2,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.1,-4.61,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.51,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.06,-0.07,,,5.3,0.507,50.7,0.2,5.3,5.3,0.2,0.2,4,6,10,2,1,0.67334455326377,0.2401,4.7,1.8,1,0.67334455326377,,0.2401,0.49,0.51,,0.51,,baseline,0.49,,,,,,
4562,2025,9195,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1506,1496,0.4,1521.7,1504.2,1512.3,1499.3,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.328,""home_fatigue"":0.205,""total_adjustment"":0.12,""spread_adjustment"":0.04},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.12,""spread_adjustment"":0.04}",6.3,1,1.2,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.1,-3.45,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.72,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.12,0.04,,,6.3,0.543,54.3,1.2,6.3,6.3,1.2,1.2,6,7,13,1,1,0.61618613942382,0.2116,6.7,0.2,1,0.61618613942382,,0.2116,0.46,0.54,,0.54,,baseline,0.46,,,,,,
4730,2025,9196,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1532,1461,0.4,1490,1517.2,1515.2,1483.5,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.031,""home_fatigue"":0.055,""total_adjustment"":0.02,""spread_adjustment"":-0.01},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.02,""spread_adjustment"":-0.01}",5.7,1,1.5,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-3.82,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.45,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.02,-0.01,,,5.7,0.553,55.3,1.5,5.7,5.7,1.5,1.5,6,5,11,-1,0,0.79850769621777,0.3025,5.3,2.5,0,0.79850769621777,,0.3025,0.55,0.55,,0.55,,baseline,0.55,,,,,,
2701,2025,9197,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1542,1512,0.4,1515.9,1493.7,1531.6,1504.7,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.304,""home_fatigue"":0.222,""total_adjustment"":0.12,""spread_adjustment"":0.02},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.12,""spread_adjustment"":0.02}",7.1,1,-1,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-2.9,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-1.14,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.12,0.02,,,7.1,0.464,53.6,-1,7.1,7.1,-1,-1,3,1,4,-2,0,0.61618613942382,0.2116,3.1,1,1,0.61618613942382,,0.2116,0.46,0.46,,0.46,,baseline,0.46,,,,,,
3011,2025,9198,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1531,1490,0.4,1529.3,1500.6,1530.3,1494.2,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.038,""home_fatigue"":0.2,""total_adjustment"":0.05,""spread_adjustment"":-0.05},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.05,""spread_adjustment"":-0.05}",6.7,1,-1.2,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-3.08,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-1.08,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.05,-0.05,,,6.7,0.457,54.3,-1.2,6.7,6.7,-1.2,-1.2,4,16,20,12,1,0.776528789499,0.2916,13.3,13.2,0,0.776528789499,,0.2916,0.54,0.46,,0.46,,baseline,0.54,,,,,,
3012,2025,9199,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1531,1490,0.4,1529.3,1500.6,1530.3,1494.2,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.038,""home_fatigue"":0.2,""total_adjustment"":0.05,""spread_adjustment"":-0.05},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.05,""spread_adjustment"":-0.05}",6.7,1,-1.2,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-3.08,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-1.08,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.05,-0.05,,,6.7,0.457,54.3,-1.2,6.7,6.7,-1.2,-1.2,2,3,5,1,1,0.776528789499,0.2916,1.7,2.2,0,0.776528789499,,0.2916,0.54,0.46,,0.46,,baseline,0.54,,,,,,
2538,2025,9200,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1500,1510,0.4,1498.1,1508,1499.2,1509.2,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.159,""home_fatigue"":0.175,""total_adjustment"":0.07,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.07,""spread_adjustment"":0}",4.7,1,2.4,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.3,-4.9,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.37,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.07,0,,,4.7,0.585,58.5,2.4,4.7,4.7,2.4,2.4,2,12,14,10,1,0.52763274208237,0.1681,9.3,7.6,1,0.52763274208237,,0.1681,0.41,0.59,,0.59,,baseline,0.41,,,,,,
3677,2025,9201,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1406,1441,0.4,1468.8,1494.6,1431.1,1462.4,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.039,""home_fatigue"":0.238,""total_adjustment"":0.06,""spread_adjustment"":-0.06},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.06,""spread_adjustment"":-0.06}",4.9,1,4.5,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-3.99,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",3.12,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.06,-0.06,,,4.9,0.655,65.5,4.5,4.9,4.9,4.5,4.5,4,10,14,6,1,0.41551544396167,0.1156,9.1,1.5,1,0.41551544396167,,0.1156,0.34,0.66,,0.66,,baseline,0.34,,,,,,
4630,2025,9202,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1507,1519,0.4,1503.9,1509.3,1505.8,1515.1,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.101,""home_fatigue"":0.328,""total_adjustment"":0.09,""spread_adjustment"":-0.07},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.09,""spread_adjustment"":-0.07}",5.9,1,3.7,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-3.86,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",2.77,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.09,-0.07,,,5.9,0.629,62.9,3.7,5.9,5.9,3.7,3.7,5,7,12,2,1,0.46203545959656,0.1369,6.1,1.7,1,0.46203545959656,,0.1369,0.37,0.63,,0.63,,baseline,0.37,,,,,,
3561,2025,9203,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1552,1533,0.4,1503.7,1514.1,1532.7,1525.4,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.242,""home_fatigue"":0.274,""total_adjustment"":0.11,""spread_adjustment"":-0.01},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.11,""spread_adjustment"":-0.01}",6.6,1,1.2,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-3.54,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.57,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.11,-0.01,,,6.6,0.543,54.3,1.2,6.6,6.6,1.2,1.2,5,4,9,-1,0,0.776528789499,0.2916,2.4,2.2,0,0.776528789499,,0.2916,0.54,0.54,,0.54,,baseline,0.54,,,,,,
2851,2025,9204,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1461,1438,0.4,1481.2,1494.6,1469.1,1460.6,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.341,""home_fatigue"":0.035,""total_adjustment"":0.08,""spread_adjustment"":0.09},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.08,""spread_adjustment"":0.09}",5.6,1,5.7,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-3.79,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",4.95,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.08,0.09,,,5.6,0.693,69.3,5.7,5.6,5.6,5.7,5.7,6,9,15,3,1,0.37106368139083,0.0961,9.4,2.7,1,0.37106368139083,,0.0961,0.31,0.69,,0.69,,baseline,0.31,,,,,,
3161,2025,9205,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:26-05:00,0.6,,,1501,1500,0.4,1510.9,1503.9,1505,1501.6,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.328,""home_fatigue"":0.145,""total_adjustment"":0.1,""spread_adjustment"":0.06},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.1,""spread_adjustment"":0.06}",6.7,1,0,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-3.17,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.83,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.1,0.06,,,6.7,0.5,50,0,6.7,6.7,0,0,8,5,13,-3,0,0.69314718055995,0.25,6.3,3,0,0.69314718055995,,0.25,0.5,0.5,,0.5,,baseline,0.5,,,,,,
