game_id,season,prediction_id,model_version,feature_version,blend_version,generated_at,feature_team_weight,feature_market_total,feature_vegas_spread,feature_away_team_elo,feature_home_team_elo,feature_pitcher_weight,feature_away_pitcher_elo,feature_home_pitcher_elo,feature_away_combined_elo,feature_home_combined_elo,feature_away_pitcher_source,feature_home_pitcher_source,feature_injury_model_source,feature_season_sample_games,feature_situational_context,feature_baseline_model_total,feature_context_weight_scale,feature_baseline_model_spread,feature_season_progress_scale,feature_away_pitcher_confidence,feature_historical_context_away,feature_historical_context_home,feature_home_pitcher_confidence,feature_injury_total_adjustment,feature_context_total_adjustment,feature_odds_market_availability,feature_context_spread_adjustment,feature_historical_context_weight,feature_injury_total_model_source,feature_injury_spread_model_source,feature_historical_context_available,feature_away_probable_pitcher_espn_id,feature_home_probable_pitcher_espn_id,feature_probable_pitcher_total_adjustment,feature_probable_pitcher_spread_adjustment,feature_away_probable_pitcher_injury_status,feature_historical_context_total_adjustment,feature_home_probable_pitcher_injury_status,feature_historical_context_spread_adjustment,feature_situational_context_total_adjustment,feature_situational_context_spread_adjustment,output_market_total,output_market_spread,output_predicted_total,output_win_probability,output_confidence_score,output_predicted_spread,output_blended_predicted_total,output_baseline_predicted_total,output_blended_predicted_spread,output_baseline_predicted_spread,actual_away_score,actual_home_score,actual_actual_total,actual_actual_spread,actual_actual_home_win,error_log_loss,error_brier_score,error_total_error,error_spread_error,error_winner_correct,error_baseline_log_loss,error_calibrated_log_loss,error_baseline_brier_score,error_win_probability_error,error_active_win_probability,error_calibrated_brier_score,error_baseline_win_probability,error_calibrated_win_probability,error_active_win_probability_source,error_baseline_win_probability_error,error_calibrated_win_probability_error,error_calibration_beats_baseline_brier,error_calibration_beats_baseline_log_loss,market_market_spread,market_market_spread_error,market_model_beats_market_spread
12891,2024,16176,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1439,1531,0.4,1497,1502,1462.2,1519.4,probable_starter,probable_starter,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.267,""home_fatigue"":0.282,""total_adjustment"":0.12,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.12,""spread_adjustment"":0}",6.1,1,1.9,1,1,"{""ops"":0.66,""whip"":1.269,""available"":true,""runs_per_game"":3.824,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.521,""run_differential_per_game"":-0.675}","{""ops"":0.732,""whip"":1.218,""available"":true,""runs_per_game"":4.603,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.139,""run_differential_per_game"":0.47}",1,-0.4,-3.22,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.15,0,persisted_team_rating,persisted_team_rating,1,5182933,5124114,0,0,,0,15-Day-IL,0,0.12,0,,,6.1,0.567,56.7,1.9,6.1,6.1,1.9,1.9,9,2,11,-7,0,0.84397007029453,0.3249,4.9,8.9,0,0.84397007029453,,0.3249,0.57,0.57,,0.57,,baseline,0.57,,,,,,
12892,2024,16177,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1563,1552,0.4,1540,1526,1553.8,1541.6,probable_starter,probable_starter,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.229,""home_fatigue"":0.341,""total_adjustment"":0.13,""spread_adjustment"":-0.03},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.13,""spread_adjustment"":-0.03}",6.6,1,-0.2,1,1,"{""ops"":0.734,""whip"":1.166,""available"":true,""runs_per_game"":4.827,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":3.982,""run_differential_per_game"":0.853}","{""ops"":0.69,""whip"":1.433,""available"":true,""runs_per_game"":4.121,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":5.182,""run_differential_per_game"":-1.098}",1,-0.1,-3.68,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.67,0,persisted_team_rating,persisted_team_rating,1,4208281,32640,0,0,15-Day-IL,0,,0,0.13,-0.03,,,6.6,0.493,50.7,-0.2,6.6,6.6,-0.2,-0.2,2,4,6,2,1,0.71334988787746,0.2601,0.6,2.2,0,0.71334988787746,,0.2601,0.51,0.49,,0.49,,baseline,0.51,,,,,,
12893,2024,16178,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1521,1427,0.4,1515.3,1439.9,1518.7,1432.2,team_recent_average_missing_probable_rating,team_recent_average_missing_probable_rating,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.276,""home_fatigue"":0.425,""total_adjustment"":0.15,""spread_adjustment"":-0.04},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.15,""spread_adjustment"":-0.04}",7,1,-1.5,1,0.75,"{""ops"":0.707,""whip"":1.199,""available"":true,""runs_per_game"":4.5,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.079,""run_differential_per_game"":0.394}","{""ops"":0.709,""whip"":1.507,""available"":true,""runs_per_game"":4.421,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":5.703,""run_differential_per_game"":-1.31}",0.75,0,-2.59,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.37,0,persisted_team_rating,persisted_team_rating,1,33950,38680,0,0,,0,,0,0.15,-0.04,,,7,0.447,55.3,-1.5,7,7,-1.5,-1.5,3,0,3,-3,0,0.59783700075562,0.2025,4,1.5,1,0.59783700075562,,0.2025,0.45,0.45,,0.45,,baseline,0.45,,,,,,
12894,2024,16179,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1468,1416,0.4,1496.5,1470,1479.4,1437.6,team_recent_average_missing_probable_rating,probable_starter,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.241,""home_fatigue"":0.252,""total_adjustment"":0.11,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.11,""spread_adjustment"":0}",5.8,1,0.7,1,0.75,"{""ops"":0.715,""whip"":1.35,""available"":true,""runs_per_game"":4.285,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.706,""run_differential_per_game"":-0.45}","{""ops"":0.645,""whip"":1.447,""available"":true,""runs_per_game"":3.561,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":5.345,""run_differential_per_game"":-1.759}",1,-0.05,-3.51,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.86,0,persisted_team_rating,persisted_team_rating,1,4081461,4917636,0,0,,0,,0,0.11,0,,,5.8,0.525,52.5,0.7,5.8,5.8,0.7,0.7,0,5,5,5,1,0.63487827243597,0.2209,0.8,4.3,1,0.63487827243597,,0.2209,0.47,0.53,,0.53,,baseline,0.47,,,,,,
12895,2024,16180,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1526,1576,0.4,1499.4,1560,1515.4,1569.6,team_recent_average_missing_probable_rating,probable_starter,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.192,""home_fatigue"":0.349,""total_adjustment"":0.12,""spread_adjustment"":-0.05},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.12,""spread_adjustment"":-0.05}",8.1,1,3.5,1,0.75,"{""ops"":0.71,""whip"":1.313,""available"":true,""runs_per_game"":4.482,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.661,""run_differential_per_game"":-0.145}","{""ops"":0.783,""whip"":1.143,""available"":true,""runs_per_game"":5.442,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":3.867,""run_differential_per_game"":1.587}",1,0,-2.27,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.52,0,persisted_team_rating,persisted_team_rating,1,4917796,4417230,0,0,60-Day-IL,0,15-Day-IL,0,0.12,-0.05,,,8.1,0.622,62.2,3.5,8.1,8.1,3.5,3.5,12,4,16,-8,0,0.96758402626171,0.3844,7.9,11.5,0,0.96758402626171,,0.3844,0.62,0.62,,0.62,,baseline,0.62,,,,,,
12896,2024,16181,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1617,1555,0.4,1581,1557,1602.6,1555.8,probable_starter,probable_starter,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.328,""home_fatigue"":0.252,""total_adjustment"":0.13,""spread_adjustment"":0.02},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.13,""spread_adjustment"":0.02}",8.2,1,-0.6,1,1,"{""ops"":0.719,""whip"":1.263,""available"":true,""runs_per_game"":4.685,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.2,""run_differential_per_game"":0.449}","{""ops"":0.712,""whip"":1.19,""available"":true,""runs_per_game"":4.542,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":3.982,""run_differential_per_game"":0.531}",1,-0.1,-2.51,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.32,0,persisted_team_rating,persisted_team_rating,1,38295,41221,0,0,,0,,0,0.13,0.02,,,8.2,0.479,52.1,-0.6,8.2,8.2,-0.6,-0.6,4,1,5,-3,0,0.65392646740666,0.2304,3.2,2.4,1,0.65392646740666,,0.2304,0.48,0.48,,0.48,,baseline,0.48,,,,,,
12897,2024,16182,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1577,1485,0.4,1493.2,1481,1543.5,1483.4,team_recent_average_missing_probable_rating,probable_starter,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.275,""home_fatigue"":0.311,""total_adjustment"":0.13,""spread_adjustment"":-0.01},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.13,""spread_adjustment"":-0.01}",7.1,1,0.6,1,0.75,"{""ops"":0.721,""whip"":1.291,""available"":true,""runs_per_game"":4.558,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.185,""run_differential_per_game"":0.359}","{""ops"":0.695,""whip"":1.46,""available"":true,""runs_per_game"":4.064,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":5.239,""run_differential_per_game"":-1.16}",1,0,-2.85,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.12,0,persisted_team_rating,persisted_team_rating,1,32106,41290,0,0,,0,,0,0.13,-0.01,,,7.1,0.521,52.1,0.6,7.1,7.1,0.6,0.6,0,1,1,1,1,0.65392646740666,0.2304,6.1,0.4,1,0.65392646740666,,0.2304,0.48,0.52,,0.52,,baseline,0.48,,,,,,
12898,2024,16183,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1477,1478,0.4,1450,1506.7,1466.2,1489.5,probable_starter,team_recent_average_missing_probable_rating,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.192,""home_fatigue"":0.303,""total_adjustment"":0.11,""spread_adjustment"":-0.03},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.11,""spread_adjustment"":-0.03}",5.8,1,1.8,1,1,"{""ops"":0.737,""whip"":1.384,""available"":true,""runs_per_game"":4.558,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.627,""run_differential_per_game"":-0.085}","{""ops"":0.682,""whip"":1.399,""available"":true,""runs_per_game"":4.024,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.939,""run_differential_per_game"":-0.915}",0.75,-0.4,-3.36,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.49,0,persisted_team_rating,persisted_team_rating,1,4109034,31098,0,0,,0,,0,0.11,-0.03,,,5.8,0.564,56.4,1.8,5.8,5.8,1.8,1.8,3,2,5,-1,0,0.82098055206983,0.3136,0.8,2.8,0,0.82098055206983,,0.3136,0.56,0.56,,0.56,,baseline,0.56,,,,,,
12899,2024,16184,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1550,1524,0.4,1489.3,1543.9,1525.7,1532,team_recent_average_missing_probable_rating,team_recent_average_missing_probable_rating,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.218,""home_fatigue"":0.317,""total_adjustment"":0.12,""spread_adjustment"":-0.03},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.12,""spread_adjustment"":-0.03}",7.3,1,1.4,1,0.75,"{""ops"":0.71,""whip"":1.407,""available"":true,""runs_per_game"":4.485,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":5.061,""run_differential_per_game"":-0.545}","{""ops"":0.716,""whip"":1.192,""available"":true,""runs_per_game"":4.515,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":3.985,""run_differential_per_game"":0.492}",0.75,-0.15,-2.79,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.46,0,persisted_team_rating,persisted_team_rating,1,33249,32815,0,0,,0,,0,0.12,-0.03,,,7.3,0.55,55,1.4,7.3,7.3,1.4,1.4,8,4,12,-4,0,0.79850769621777,0.3025,4.7,5.4,0,0.79850769621777,,0.3025,0.55,0.55,,0.55,,baseline,0.55,,,,,,
12900,2024,16185,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1492,1484,0.4,1512.8,1510.7,1500.3,1494.7,team_recent_average_missing_probable_rating,team_recent_average_missing_probable_rating,persisted_team_rating,161,"{""bullpen"":{""away_fatigue"":0.232,""home_fatigue"":0.255,""total_adjustment"":0.11,""spread_adjustment"":-0.01},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.11,""spread_adjustment"":-0.01}",5.5,1,4.5,1,0.75,"{""ops"":0.753,""whip"":1.207,""available"":true,""runs_per_game"":4.864,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":3.867,""run_differential_per_game"":1.017}","{""ops"":0.746,""whip"":1.245,""available"":true,""runs_per_game"":4.679,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.139,""run_differential_per_game"":0.511}",0.75,-0.3,-3.92,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",3.82,0,persisted_team_rating,persisted_team_rating,1,36581,33148,0,0,,0,,0,0.11,-0.01,,,5.5,0.655,65.5,4.5,5.5,5.5,4.5,4.5,5,3,8,-2,0,1.0788096613719,0.4356,2.5,6.5,0,1.0788096613719,,0.4356,0.66,0.66,,0.66,,baseline,0.66,,,,,,
12901,2024,16186,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1585,1423,0.4,1509.3,1478.4,1554.7,1445.2,team_recent_average_missing_probable_rating,team_recent_average_missing_probable_rating,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.162,""home_fatigue"":0.446,""total_adjustment"":0.13,""spread_adjustment"":-0.09},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.13,""spread_adjustment"":-0.09}",6.7,1,1.9,1,0.75,"{""ops"":0.736,""whip"":1.346,""available"":true,""runs_per_game"":4.682,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.839,""run_differential_per_game"":-0.138}","{""ops"":0.691,""whip"":1.284,""available"":true,""runs_per_game"":3.903,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.382,""run_differential_per_game"":-0.433}",0.75,0,-3.1,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",3.66,0,persisted_team_rating,persisted_team_rating,1,36071,4883501,0,0,,0,,0,0.13,-0.09,,,6.7,0.567,56.7,1.9,6.7,6.7,1.9,1.9,6,5,11,-1,0,0.84397007029453,0.3249,4.3,2.9,0,0.84397007029453,,0.3249,0.57,0.57,,0.57,,baseline,0.57,,,,,,
12902,2024,16187,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1333,1565,0.4,1449,1537.4,1379.4,1554,team_recent_average_missing_probable_rating,team_recent_average_missing_probable_rating,persisted_team_rating,161,"{""bullpen"":{""away_fatigue"":0.241,""home_fatigue"":0.25,""total_adjustment"":0.11,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.11,""spread_adjustment"":0}",5.2,1,2.1,1,0.75,"{""ops"":0.678,""whip"":1.367,""available"":true,""runs_per_game"":4.079,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.885,""run_differential_per_game"":-0.82}","{""ops"":0.691,""whip"":1.25,""available"":true,""runs_per_game"":4.179,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.142,""run_differential_per_game"":0.024}",0.75,-0.3,-3.86,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-2.67,0,persisted_team_rating,persisted_team_rating,1,4623366,33194,0,0,,0,,0,0.11,0,,,5.2,0.574,57.4,2.1,5.2,5.2,2.1,2.1,4,8,12,4,1,0.56211891815354,0.1849,6.8,1.9,1,0.56211891815354,,0.1849,0.43,0.57,,0.57,,baseline,0.43,,,,,,
12903,2024,16188,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1455,1515,0.4,1496.8,1524,1471.7,1518.6,team_recent_average_missing_probable_rating,probable_starter,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.223,""home_fatigue"":0.259,""total_adjustment"":0.11,""spread_adjustment"":-0.01},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.11,""spread_adjustment"":-0.01}",6.1,1,2.4,1,0.75,"{""ops"":0.66,""whip"":1.269,""available"":true,""runs_per_game"":3.824,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.521,""run_differential_per_game"":-0.675}","{""ops"":0.732,""whip"":1.218,""available"":true,""runs_per_game"":4.603,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.139,""run_differential_per_game"":0.47}",1,-0.4,-3.22,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.49,0,persisted_team_rating,persisted_team_rating,1,34892,3107919,0,0,,0,,0,0.11,-0.01,,,6.1,0.585,58.5,2.4,6.1,6.1,2.4,2.4,3,12,15,9,1,0.52763274208237,0.1681,8.9,6.6,1,0.52763274208237,,0.1681,0.41,0.59,,0.59,,baseline,0.41,,,,,,
12904,2024,16189,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1593,1465,0.4,1550,1525,1575.8,1489,probable_starter,probable_starter,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.256,""home_fatigue"":0.223,""total_adjustment"":0.11,""spread_adjustment"":0.01},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.11,""spread_adjustment"":0.01}",7.5,1,-0.3,1,1,"{""ops"":0.75,""whip"":1.247,""available"":true,""runs_per_game"":4.782,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.321,""run_differential_per_game"":0.453}","{""ops"":0.723,""whip"":1.293,""available"":true,""runs_per_game"":4.706,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.5,""run_differential_per_game"":0.176}",1,-0.1,-2.64,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.86,0,persisted_team_rating,persisted_team_rating,1,42359,31258,0,0,,0,,0,0.11,0.01,,,7.5,0.489,51.1,-0.3,7.5,7.5,-0.3,-0.3,2,10,12,8,1,0.71334988787746,0.2601,4.5,8.3,0,0.71334988787746,,0.2601,0.51,0.49,,0.49,,baseline,0.51,,,,,,
12905,2024,16190,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1550,1520,0.4,1514,1525.2,1535.6,1522.1,probable_starter,team_recent_average_missing_probable_rating,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.232,""home_fatigue"":0.325,""total_adjustment"":0.12,""spread_adjustment"":-0.03},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.12,""spread_adjustment"":-0.03}",7.3,1,2.7,1,1,"{""ops"":0.721,""whip"":1.244,""available"":true,""runs_per_game"":4.521,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.039,""run_differential_per_game"":0.498}","{""ops"":0.749,""whip"":1.299,""available"":true,""runs_per_game"":5.006,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.479,""run_differential_per_game"":0.532}",0.75,-0.25,-2.64,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",2.2,0,persisted_team_rating,persisted_team_rating,1,40429,28976,0,0,,0,,0,0.12,-0.03,,,7.3,0.595,59.5,2.7,7.3,7.3,2.7,2.7,3,1,4,-2,0,0.91629073187415,0.36,3.3,4.7,0,0.91629073187415,,0.36,0.6,0.6,,0.6,,baseline,0.6,,,,,,
12906,2024,16191,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1457,1428,0.4,1496.5,1436,1472.8,1431.2,team_recent_average_missing_probable_rating,team_recent_average_missing_probable_rating,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.204,""home_fatigue"":0.219,""total_adjustment"":0.09,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.09,""spread_adjustment"":0}",5.7,1,0.2,1,0.75,"{""ops"":0.715,""whip"":1.35,""available"":true,""runs_per_game"":4.285,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.706,""run_differential_per_game"":-0.45}","{""ops"":0.645,""whip"":1.447,""available"":true,""runs_per_game"":3.561,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":5.345,""run_differential_per_game"":-1.759}",0.75,-0.05,-3.52,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.4,0,persisted_team_rating,persisted_team_rating,1,40967,39818,0,0,,0,,0,0.09,0,,,5.7,0.507,50.7,0.2,5.7,5.7,0.2,0.2,0,5,5,5,1,0.67334455326377,0.2401,0.7,4.8,1,0.67334455326377,,0.2401,0.49,0.51,,0.51,,baseline,0.49,,,,,,
12907,2024,16192,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1627,1545,0.4,1534.1,1506,1589.8,1529.4,team_recent_average_missing_probable_rating,probable_starter,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.28,""home_fatigue"":0.184,""total_adjustment"":0.1,""spread_adjustment"":0.03},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.1,""spread_adjustment"":0.03}",7.9,1,-0.5,1,0.75,"{""ops"":0.719,""whip"":1.263,""available"":true,""runs_per_game"":4.685,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.2,""run_differential_per_game"":0.449}","{""ops"":0.712,""whip"":1.19,""available"":true,""runs_per_game"":4.542,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":3.982,""run_differential_per_game"":0.531}",1,-0.1,-2.51,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.08,0,persisted_team_rating,persisted_team_rating,1,39878,4654313,0,0,,0,15-Day-IL,0,0.1,0.03,,,7.9,0.482,51.8,-0.5,7.9,7.9,-0.5,-0.5,3,7,10,4,1,0.7339691750802,0.2704,2.1,4.5,0,0.7339691750802,,0.2704,0.52,0.48,,0.48,,baseline,0.52,,,,,,
12908,2024,16193,rules-v1,core-v3,baseline-v1,2026-04-02T20:56:41-05:00,0.6,,,1469,1577,0.4,1477,1547.7,1472.2,1565.3,probable_starter,team_recent_average_missing_probable_rating,persisted_team_rating,162,"{""bullpen"":{""away_fatigue"":0.206,""home_fatigue"":0.289,""total_adjustment"":0.11,""spread_adjustment"":-0.02},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.11,""spread_adjustment"":-0.02}",7.6,1,2.7,1,1,"{""ops"":0.692,""whip"":1.266,""available"":true,""runs_per_game"":4.279,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.361,""run_differential_per_game"":-0.122}","{""ops"":0.807,""whip"":1.259,""available"":true,""runs_per_game"":5.445,""sample_seasons"":2,""weighted_games"":162,""runs_allowed_per_game"":4.164,""run_differential_per_game"":1.304}",0.75,0,-2.43,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.24,0,persisted_team_rating,persisted_team_rating,1,41216,29155,0,0,,0,,0,0.11,-0.02,,,7.6,0.595,59.5,2.7,7.6,7.6,2.7,2.7,4,2,6,-2,0,0.91629073187415,0.36,1.6,4.7,0,0.91629073187415,,0.36,0.6,0.6,,0.6,,baseline,0.6,,,,,,
